      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2015-11-24 15:30:53,     84,       0.10,           0,       0.04,      815.53,        0.00,       34.12,      84,      16
2015-11-24 15:30:54,     67,       0.08,           0,       0.05,      827.16,        0.00,       42.77,      67,      33
2015-11-24 15:30:55,    100,       0.10,           0,       0.03,      980.39,        0.00,       27.15,     100,       0
2015-11-24 15:30:56,     80,       0.10,           0,       0.05,      761.90,        0.00,       41.26,      80,      20
2015-11-24 15:30:56,     80,       0.09,           0,       0.04,      909.09,        0.00,       38.59,      80,      20
2015-11-24 15:30:57,    100,       0.10,           0,       0.03,      970.87,        0.00,       29.50,     100,       0
2015-11-24 15:30:58,     90,       0.09,           0,       0.04,      947.37,        0.00,       39.96,      90,      10
2015-11-24 15:30:58,     89,       0.10,           0,       0.04,      898.99,        0.00,       32.24,      89,      11
2015-11-24 15:30:59,     79,       0.09,           0,       0.04,      840.43,        0.00,       37.19,      79,      21
2015-11-24 15:31:00,     77,       0.09,           0,       0.05,      827.96,        0.00,       43.49,      77,      23
2015-11-24 15:31:01,     89,       0.12,           0,       0.05,      735.54,        0.00,       35.69,      89,      11
2015-11-24 15:31:02,     74,       0.09,           0,       0.05,      822.22,        0.00,       41.47,      74,      26
2015-11-24 15:31:02,    100,       0.13,           0,       0.02,      793.65,        0.00,       14.06,     100,       0
2015-11-24 15:31:03,     78,       0.10,           0,       0.05,      780.00,        0.00,       36.55,      78,      22
2015-11-24 15:31:03,     95,       0.10,           0,       0.04,      913.46,        0.00,       35.05,      95,       5
2015-11-24 15:31:04,    100,       0.12,           0,       0.03,      840.34,        0.00,       21.42,     100,       0
2015-11-24 15:31:10,     75,       0.09,           0,       0.04,      872.09,        0.00,       36.08,      75,      25
2015-11-24 15:31:10,     70,       0.08,           0,       0.05,      875.00,        0.00,       40.26,      70,      30
2015-11-24 15:31:11,     76,       0.09,           0,       0.05,      844.44,        0.00,       42.32,      76,      24
2015-11-24 15:31:12,     78,       0.10,           0,       0.05,      787.88,        0.00,       36.92,      78,      22
2015-11-24 15:31:12,     89,       0.13,           0,       0.06,      706.35,        0.00,       39.48,      89,      11
2015-11-24 15:32:19,     63,       0.07,           0,       0.05,      875.00,        0.00,       39.82,      63,      37
2015-11-24 15:33:33,    100,       0.06,           0,       0.01,     1724.14,        0.00,       23.02,     100,       0
2015-11-24 15:33:33,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.59,     100,       0
2015-11-24 15:33:34,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.71,     100,       0
2015-11-24 15:33:35,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.12,     100,       0
2015-11-24 15:33:36,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.59,     100,       0
2015-11-24 15:33:36,    100,       0.05,           0,       0.00,     2083.33,        0.00,        1.27,     100,       0
2015-11-24 15:33:37,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.10,     100,       0
2015-11-24 15:33:37,    100,       0.05,           0,       0.00,     2127.66,        0.00,       10.11,     100,       0
2015-11-24 15:33:38,    100,       0.04,           0,       0.00,     2564.10,        0.00,        2.23,     100,       0
2015-11-24 15:33:38,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.29,     100,       0
2015-11-24 15:33:39,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.85,     100,       0
2015-11-24 15:33:40,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.93,     100,       0
2015-11-24 15:33:40,    100,       0.03,           0,       0.00,     2941.18,        0.00,        1.59,     100,       0
2015-11-24 15:33:41,    100,       0.05,           0,       0.00,     2083.33,        0.00,        1.60,     100,       0
2015-11-24 15:33:41,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.84,     100,       0
2015-11-24 15:33:42,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.09,     100,       0
2015-11-24 15:33:43,    100,       0.03,           0,       0.00,     2941.18,        0.00,        1.47,     100,       0
2015-11-24 15:33:43,    100,       0.04,           0,       0.00,     2702.70,        0.00,        2.32,     100,       0
2015-11-24 15:33:44,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.17,     100,       0
2015-11-24 15:33:45,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.61,     100,       0
2015-11-24 15:33:46,    100,       0.04,           0,       0.00,     2500.00,        0.00,        3.63,     100,       0
2015-11-24 15:33:46,    100,       0.04,           0,       0.00,     2631.58,        0.00,        4.08,     100,       0
2015-11-24 15:33:47,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.50,     100,       0
2015-11-24 15:33:47,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.82,     100,       0
2015-11-24 15:33:48,    100,       0.04,           0,       0.00,     2857.14,        0.00,        4.71,     100,       0
2015-11-24 15:33:49,    100,       0.05,           0,       0.00,     2173.91,        0.00,        7.02,     100,       0
2015-11-24 15:33:49,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.76,     100,       0
2015-11-24 15:33:50,    100,       0.05,           0,       0.00,     2222.22,        0.00,        5.31,     100,       0
2015-11-24 15:33:50,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.74,     100,       0
2015-11-24 15:33:51,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.14,     100,       0
2015-11-24 15:33:51,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.00,     100,       0
2015-11-24 15:33:52,    100,       0.04,           0,       0.00,     2564.10,        0.00,        3.59,     100,       0
2015-11-24 15:33:52,    100,       0.05,           0,       0.00,     2222.22,        0.00,        1.31,     100,       0
2015-11-24 15:33:53,    100,       0.03,           0,       0.00,     2941.18,        0.00,        4.18,     100,       0
2015-11-24 15:33:53,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.26,     100,       0
2015-11-24 15:33:53,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.55,     100,       0
2015-11-24 15:33:54,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.74,     100,       0
2015-11-24 15:33:54,    100,       0.05,           0,       0.00,     2000.00,        0.00,        1.40,     100,       0
2015-11-24 15:33:54,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.54,     100,       0
2015-11-24 15:33:54,    100,       0.04,           0,       0.00,     2380.95,        0.00,        3.57,     100,       0
2015-11-24 15:33:54,    100,       0.04,           0,       0.00,     2325.58,        0.00,        2.42,     100,       0
2015-11-24 15:33:55,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.39,     100,       0
2015-11-24 15:33:55,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.61,     100,       0
2015-11-24 15:33:55,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.70,     100,       0
2015-11-24 15:33:55,    100,       0.04,           0,       0.00,     2702.70,        0.00,        2.14,     100,       0
2015-11-24 15:33:55,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.15,     100,       0
2015-11-24 15:33:55,     96,       0.03,           0,       0.01,     3000.00,        0.00,       28.31,      96,       4
2015-11-24 15:33:56,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.54,     100,       0
2015-11-24 15:33:56,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.33,     100,       0
2015-11-24 15:33:56,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.33,     100,       0
2015-11-24 15:33:56,    100,       0.04,           0,       0.00,     2631.58,        0.00,        2.34,     100,       0
2015-11-24 15:33:56,    100,       0.05,           0,       0.00,     2173.91,        0.00,        3.52,     100,       0
2015-11-24 15:33:57,    100,       0.04,           0,       0.00,     2702.70,        0.00,        3.08,     100,       0
2015-11-24 15:33:57,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.31,     100,       0
2015-11-24 15:33:57,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.57,     100,       0
2015-11-24 15:33:57,    100,       0.04,           0,       0.00,     2500.00,        0.00,        4.80,     100,       0
2015-11-24 15:33:57,    100,       0.05,           0,       0.00,     2040.82,        0.00,        1.29,     100,       0
2015-11-24 15:33:58,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.20,     100,       0
2015-11-24 15:33:58,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.29,     100,       0
2015-11-24 15:33:58,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.36,     100,       0
2015-11-24 15:33:58,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.27,     100,       0
2015-11-24 15:33:58,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.61,     100,       0
2015-11-24 15:33:59,    100,       0.04,           0,       0.00,     2272.73,        0.00,        2.18,     100,       0
2015-11-24 15:33:59,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.12,     100,       0
2015-11-24 15:33:59,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.58,     100,       0
2015-11-24 15:33:59,    100,       0.05,           0,       0.00,     2000.00,        0.00,        2.20,     100,       0
2015-11-24 15:33:59,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.63,     100,       0
2015-11-24 15:33:59,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.42,     100,       0
2015-11-24 15:34:00,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.66,     100,       0
2015-11-24 15:34:00,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.60,     100,       0
2015-11-24 15:34:00,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.42,     100,       0
2015-11-24 15:34:00,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.51,     100,       0
2015-11-24 15:52:07,    100,       0.06,           0,       0.01,     1612.90,        0.00,       10.56,     100,       0
2015-11-24 15:53:15,     63,      30.05,           0,       0.03,        2.10,        0.00,        0.07,      63,      37
2015-11-24 15:54:26,     63,       3.52,           0,       3.26,       17.89,        0.00,       58.29,      63,      37
2015-11-25 10:56:28,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.24,     100,       0
2015-11-25 10:56:32,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.98,     100,       0
2015-11-25 10:56:33,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.59,     100,       0
2015-11-25 10:56:35,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.63,     100,       0
2015-11-25 10:56:36,    100,       0.04,           0,       0.00,     2564.10,        0.00,        2.69,     100,       0
2015-11-25 10:56:40,    100,       0.04,           0,       0.00,     2272.73,        0.00,        0.73,     100,       0
2015-11-25 10:56:41,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.90,     100,       0
2015-11-25 10:56:42,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.51,     100,       0
2015-11-25 10:56:42,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.00,     100,       0
2015-11-25 10:56:43,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.06,     100,       0
2015-11-25 10:56:43,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.03,     100,       0
2015-11-25 10:56:43,    100,       0.03,           0,       0.00,     3125.00,        0.00,        1.62,     100,       0
2015-11-25 10:56:44,    100,       0.03,           0,       0.00,     3225.81,        0.00,        1.48,     100,       0
2015-11-25 10:56:44,    100,       0.04,           0,       0.00,     2702.70,        0.00,        0.86,     100,       0
2015-11-25 10:56:45,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.02,     100,       0
2015-11-25 10:56:45,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.79,     100,       0
2015-11-25 10:56:46,    100,       0.05,           0,       0.00,     2173.91,        0.00,        0.98,     100,       0
2015-11-25 10:56:46,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.05,     100,       0
2015-11-25 11:56:38,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.60,     100,       0
2015-11-25 11:56:40,    100,       0.05,           0,       0.00,     1886.79,        0.00,        1.87,     100,       0
2015-11-25 11:56:40,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.21,     100,       0
2015-11-25 11:56:41,    100,       0.05,           0,       0.00,     1886.79,        0.00,        2.25,     100,       0
2015-11-25 11:56:41,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.97,     100,       0
2015-11-25 11:56:42,    100,       0.04,           0,       0.00,     2439.02,        0.00,        3.00,     100,       0
2015-11-25 11:56:42,    100,       0.04,           0,       0.00,     2564.10,        0.00,        3.64,     100,       0
2015-11-25 11:56:42,    100,       0.04,           0,       0.00,     2325.58,        0.00,        2.53,     100,       0
2015-11-25 11:56:42,    100,       0.05,           0,       0.00,     1923.08,        0.00,        1.79,     100,       0
2015-11-25 11:56:42,    100,       0.04,           0,       0.00,     2777.78,        0.00,        6.31,     100,       0
2015-11-25 11:56:43,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.74,     100,       0
2015-11-25 11:56:43,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.41,     100,       0
2015-11-25 11:56:43,    100,       0.05,           0,       0.00,     2083.33,        0.00,        2.10,     100,       0
2015-11-25 11:56:43,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.38,     100,       0
2015-11-25 11:56:43,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.21,     100,       0
2015-11-25 11:56:44,    100,       0.05,           0,       0.00,     2173.91,        0.00,        3.39,     100,       0
2015-11-25 11:56:44,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.81,     100,       0
2015-11-25 11:56:44,    100,       0.04,           0,       0.00,     2325.58,        0.00,        2.56,     100,       0
2015-11-25 11:56:44,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.30,     100,       0
2015-11-25 11:56:44,    100,       0.05,           0,       0.00,     2222.22,        0.00,        1.93,     100,       0
2015-11-25 11:56:44,    100,       0.04,           0,       0.00,     2564.10,        0.00,        2.33,     100,       0
2015-11-25 11:56:45,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.51,     100,       0
2015-11-25 11:56:45,    100,       0.08,           0,       0.00,     1219.51,        0.00,        1.26,     100,       0
2015-11-25 11:56:45,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.16,     100,       0
2015-11-25 11:56:45,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.21,     100,       0
2015-11-25 11:56:45,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.17,     100,       0
2015-11-25 11:56:46,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.91,     100,       0
2015-11-25 11:56:46,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.91,     100,       0
2015-11-25 11:56:46,    100,       0.04,           0,       0.00,     2564.10,        0.00,        2.62,     100,       0
2015-11-25 11:56:46,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.40,     100,       0
2015-11-25 11:56:46,    100,       0.05,           0,       0.00,     1960.78,        0.00,        1.76,     100,       0
2015-11-25 11:56:47,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.57,     100,       0
2015-11-25 11:56:48,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.51,     100,       0
2015-11-25 11:56:49,    100,       0.05,           0,       0.00,     2083.33,        0.00,        2.96,     100,       0
2015-11-25 11:56:50,    100,       0.04,           0,       0.00,     2857.14,        0.00,        4.71,     100,       0
2015-11-25 11:56:50,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.58,     100,       0
2015-11-25 11:56:51,    100,       0.04,           0,       0.00,     2702.70,        0.00,        3.81,     100,       0
2015-11-25 11:56:51,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.67,     100,       0
2015-11-25 11:56:51,    100,       0.05,           0,       0.00,     1923.08,        0.00,        2.27,     100,       0
2015-11-25 11:56:51,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.97,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2272.73,        0.00,        2.32,     100,       0
2015-11-25 11:56:52,    100,       0.05,           0,       0.00,     2083.33,        0.00,        2.04,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2777.78,        0.00,        2.78,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2564.10,        0.00,        2.26,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.35,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.39,     100,       0
2015-11-25 11:56:52,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.97,     100,       0
2015-11-25 11:56:53,    100,       0.05,           0,       0.00,     2083.33,        0.00,        2.21,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.24,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.07,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.00,     2702.70,        0.00,        3.27,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.98,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.00,     2380.95,        0.00,        3.33,     100,       0
2015-11-25 11:56:53,    100,       0.04,           0,       0.01,     2857.14,        0.00,       14.77,     100,       0
2015-11-25 11:56:54,    100,       0.04,           0,       0.00,     2702.70,        0.00,        2.59,     100,       0
2015-11-25 11:56:54,    100,       0.04,           0,       0.00,     2500.00,        0.00,        2.37,     100,       0
2015-11-25 11:56:54,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.79,     100,       0
2015-11-25 11:56:54,    100,       0.05,           0,       0.00,     2222.22,        0.00,        2.29,     100,       0
2015-11-25 11:56:54,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.71,     100,       0
2015-11-25 11:56:54,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.73,     100,       0
2015-11-25 11:56:55,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.15,     100,       0
2015-11-25 11:56:55,     95,       0.03,           0,       0.01,     3064.52,        0.00,       25.23,      95,       5
2015-11-25 11:56:55,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.33,     100,       0
2015-11-25 11:56:55,    100,       0.05,           0,       0.00,     2083.33,        0.00,        1.75,     100,       0
2015-11-25 11:56:55,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.40,     100,       0
2015-11-25 11:56:55,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.93,     100,       0
2015-11-25 11:56:56,    100,       0.04,           0,       0.00,     2500.00,        0.00,        2.12,     100,       0
2015-11-25 11:56:56,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.27,     100,       0
2015-11-25 11:56:56,    100,       0.04,           0,       0.00,     2702.70,        0.00,        3.65,     100,       0
2015-11-25 11:56:56,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.00,     100,       0
2015-11-25 11:56:56,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.15,     100,       0
2015-11-25 11:56:56,    100,       0.05,           0,       0.00,     2000.00,        0.00,        2.26,     100,       0
2015-11-25 11:56:57,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.70,     100,       0
2015-11-25 11:56:57,    100,       0.04,           0,       0.00,     2631.58,        0.00,        2.26,     100,       0
2015-11-25 11:56:57,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.65,     100,       0
2015-11-25 11:56:57,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.98,     100,       0
2015-11-25 11:56:57,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.18,     100,       0
2015-11-25 11:56:57,    100,       0.05,           0,       0.00,     2173.91,        0.00,        3.83,     100,       0
2015-11-25 11:56:57,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.08,     100,       0
2015-11-25 11:56:58,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.98,     100,       0
2015-11-25 11:56:58,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.17,     100,       0
2015-11-25 11:56:58,    100,       0.05,           0,       0.00,     2040.82,        0.00,        3.98,     100,       0
2015-11-25 11:56:58,     85,       0.04,           0,       0.02,     2073.17,        0.00,       43.68,      85,      15
2015-11-25 11:56:58,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.60,     100,       0
2015-11-25 11:56:58,    100,       0.04,           0,       0.00,     2272.73,        0.00,        3.68,     100,       0
2015-11-25 11:56:59,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.45,     100,       0
2015-11-25 11:56:59,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.07,     100,       0
2015-11-25 11:56:59,    100,       0.05,           0,       0.00,     2173.91,        0.00,        3.33,     100,       0
2015-11-25 11:56:59,    100,       0.04,           0,       0.00,     2272.73,        0.00,        2.50,     100,       0
2015-11-25 11:56:59,    100,       0.04,           0,       0.00,     2272.73,        0.00,        4.48,     100,       0
2015-11-25 11:57:00,    100,       0.05,           0,       0.00,     2173.91,        0.00,        1.48,     100,       0
2015-11-25 11:57:00,    100,       0.04,           0,       0.00,     2777.78,        0.00,       12.69,     100,       0
2015-11-25 11:57:00,    100,       0.05,           0,       0.00,     2222.22,        0.00,        1.51,     100,       0
2015-11-25 11:57:00,    100,       0.06,           0,       0.00,     1639.34,        0.00,        2.16,     100,       0
2015-11-25 11:57:00,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.71,     100,       0
2015-11-25 11:57:01,    100,       0.04,           0,       0.00,     2325.58,        0.00,        0.93,     100,       0
2015-11-25 11:57:01,    100,       0.04,           0,       0.00,     2380.95,        0.00,        4.55,     100,       0
2015-11-25 11:57:01,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.49,     100,       0
2015-11-25 11:57:01,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.29,     100,       0
2015-11-25 11:57:01,    100,       0.05,           0,       0.00,     2173.91,        0.00,        2.35,     100,       0
2015-11-25 11:57:02,    100,       0.04,           0,       0.00,     2857.14,        0.00,        5.80,     100,       0
2015-11-25 11:57:02,    100,       0.04,           0,       0.00,     2380.95,        0.00,        8.14,     100,       0
2015-11-25 11:57:02,    100,       0.04,           0,       0.00,     2380.95,        0.00,        1.19,     100,       0
2015-11-25 11:57:02,    100,       0.04,           0,       0.00,     2564.10,        0.00,        1.62,     100,       0
2015-11-25 11:57:02,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.57,     100,       0
2015-11-25 11:57:03,    100,       0.05,           0,       0.00,     2173.91,        0.00,        2.43,     100,       0
2015-11-25 11:57:03,    100,       0.03,           0,       0.00,     3030.30,        0.00,        3.09,     100,       0
2015-11-25 11:57:03,    100,       0.04,           0,       0.00,     2631.58,        0.00,        2.39,     100,       0
2015-11-25 11:57:03,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.07,     100,       0
2015-11-25 11:57:03,    100,       0.04,           0,       0.00,     2439.02,        0.00,        3.51,     100,       0
2015-11-25 11:57:03,     88,       0.03,           0,       0.01,     2750.00,        0.00,       30.03,      88,      12
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2380.95,        0.00,        3.33,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2272.73,        0.00,        2.68,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.60,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2325.58,        0.00,        3.79,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2380.95,        0.00,        2.81,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2702.70,        0.00,        6.65,     100,       0
2015-11-25 11:57:04,    100,       0.04,           0,       0.00,     2500.00,        0.00,        3.58,     100,       0
2015-11-25 11:57:05,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.50,     100,       0
2015-11-25 11:57:05,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.68,     100,       0
2015-11-25 11:57:05,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.47,     100,       0
2015-11-25 11:57:05,    100,       0.04,           0,       0.00,     2631.58,        0.00,        1.68,     100,       0
2015-11-25 11:57:05,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.63,     100,       0
2015-11-25 11:57:06,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.13,     100,       0
2015-11-25 11:57:11,     63,       0.10,           0,       0.09,      611.65,        0.00,       54.07,      63,      37
2015-11-25 11:57:12,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.31,     100,       0
2015-11-25 11:57:12,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.66,     100,       0
2015-11-25 11:57:12,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.42,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.35,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2631.58,        0.00,        2.18,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2272.73,        0.00,        1.75,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.53,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.21,     100,       0
2015-11-25 11:57:13,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.16,     100,       0
2015-11-25 11:57:14,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.25,     100,       0
2015-11-25 11:57:14,    100,       0.03,           0,       0.00,     3030.30,        0.00,        1.24,     100,       0
2015-11-25 11:57:14,    100,       0.04,           0,       0.00,     2500.00,        0.00,        1.87,     100,       0
2015-11-25 11:57:14,    100,       0.04,           0,       0.00,     2439.02,        0.00,        1.20,     100,       0
2015-11-25 11:57:14,    100,       0.03,           0,       0.00,     2941.18,        0.00,        1.76,     100,       0
2015-11-25 11:57:14,    100,       0.04,           0,       0.00,     2500.00,        0.00,        0.78,     100,       0
2015-11-25 11:57:14,     95,       0.03,           0,       0.01,     3064.52,        0.00,       22.26,      95,       5
2015-11-25 11:57:15,    100,       0.04,           0,       0.00,     2777.78,        0.00,        2.19,     100,       0
2015-11-25 11:57:15,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.41,     100,       0
2015-11-25 11:57:15,    100,       0.04,           0,       0.00,     2857.14,        0.00,        1.83,     100,       0
2015-11-25 11:57:15,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.22,     100,       0
2015-11-25 11:57:15,    100,       0.03,           0,       0.00,     3125.00,        0.00,        1.44,     100,       0
2015-11-25 11:57:15,    100,       0.04,           0,       0.00,     2439.02,        0.00,        2.00,     100,       0
2015-11-25 11:57:16,    100,       0.06,           0,       0.00,     1754.39,        0.00,        2.16,     100,       0
2015-11-25 11:57:16,    100,       0.04,           0,       0.00,     2857.14,        0.00,        2.71,     100,       0
2015-11-25 11:57:16,    100,       0.04,           0,       0.00,     2777.78,        0.00,        1.56,     100,       0
2015-11-25 11:57:16,    100,       0.03,           0,       0.00,     2941.18,        0.00,        2.06,     100,       0
2015-11-25 11:57:16,    100,       0.03,           0,       0.00,     2941.18,        0.00,        3.06,     100,       0
2015-11-25 11:57:16,    100,       0.04,           0,       0.00,     2325.58,        0.00,        1.28,     100,       0
2015-11-25 11:57:20,    100,       0.03,           0,       0.00,     3125.00,        0.00,        1.53,     100,       0
2015-11-25 11:57:20,    100,       0.05,           0,       0.00,     2127.66,        0.00,        1.32,     100,       0
2015-11-25 11:57:20,    100,       0.04,           0,       0.00,     2631.58,        0.00,        0.92,     100,       0
2015-11-25 11:57:20,    100,       0.04,           0,       0.00,     2702.70,        0.00,        1.81,     100,       0
2015-11-25 11:57:20,    100,       0.03,           0,       0.00,     3030.30,        0.00,        3.24,     100,       0
